Meter,Name,Date,PeriodValue,Unit,Status
811,869 - Flat 10 Gas,11/06/2015,1.55,Cubic meters,OK
811,869 - Flat 10 Gas,12/06/2015,1.5,Cubic meters,OK
811,869 - Flat 10 Gas,13/06/2015,1.54,Cubic meters,OK
811,869 - Flat 10 Gas,14/06/2015,0.78,Cubic meters,OK
811,869 - Flat 10 Gas,15/06/2015,0.95,Cubic meters,OK
811,869 - Flat 10 Gas,16/06/2015,0.98,Cubic meters,OK
811,869 - Flat 10 Gas,17/06/2015,1.97,Cubic meters,OK
811,869 - Flat 10 Gas,18/06/2015,0.73,Cubic meters,OK
811,869 - Flat 10 Gas,19/06/2015,0.99,Cubic meters,OK
811,869 - Flat 10 Gas,20/06/2015,1.76,Cubic meters,OK
811,869 - Flat 10 Gas,21/06/2015,0.61,Cubic meters,OK
811,869 - Flat 10 Gas,22/06/2015,0.94,Cubic meters,OK
811,869 - Flat 10 Gas,23/06/2015,1.92,Cubic meters,OK
811,869 - Flat 10 Gas,24/06/2015,0.08,Cubic meters,OK
811,869 - Flat 10 Gas,25/06/2015,0,Cubic meters,OK
811,869 - Flat 10 Gas,26/06/2015,0.41,Cubic meters,OK
811,869 - Flat 10 Gas,27/06/2015,1.46,Cubic meters,OK
811,869 - Flat 10 Gas,28/06/2015,1.23,Cubic meters,OK
811,869 - Flat 10 Gas,29/06/2015,0.73,Cubic meters,OK
811,869 - Flat 10 Gas,30/06/2015,1.51,Cubic meters,OK
811,869 - Flat 10 Gas,01/07/2015,1.39,Cubic meters,OK
811,869 - Flat 10 Gas,02/07/2015,1.35,Cubic meters,OK
811,869 - Flat 10 Gas,03/07/2015,1.41,Cubic meters,OK
811,869 - Flat 10 Gas,04/07/2015,1.1,Cubic meters,OK
811,869 - Flat 10 Gas,05/07/2015,0.99,Cubic meters,OK
811,869 - Flat 10 Gas,06/07/2015,0.5,Cubic meters,OK
811,869 - Flat 10 Gas,07/07/2015,1.8,Cubic meters,OK
811,869 - Flat 10 Gas,08/07/2015,0.72,Cubic meters,OK
811,869 - Flat 10 Gas,09/07/2015,1.16,Cubic meters,OK
811,869 - Flat 10 Gas,10/07/2015,1.15,Cubic meters,OK
811,869 - Flat 10 Gas,11/07/2015,1.27,Cubic meters,OK
811,869 - Flat 10 Gas,12/07/2015,1.22,Cubic meters,OK
811,869 - Flat 10 Gas,13/07/2015,0.69,Cubic meters,OK
811,869 - Flat 10 Gas,14/07/2015,1.64,Cubic meters,OK
811,869 - Flat 10 Gas,15/07/2015,0.64,Cubic meters,OK
811,869 - Flat 10 Gas,16/07/2015,0.98,Cubic meters,OK
811,869 - Flat 10 Gas,17/07/2015,1.63,Cubic meters,OK
811,869 - Flat 10 Gas,18/07/2015,0.84,Cubic meters,OK
811,869 - Flat 10 Gas,19/07/2015,1.75,Cubic meters,OK
811,869 - Flat 10 Gas,20/07/2015,0.91,Cubic meters,OK
811,869 - Flat 10 Gas,21/07/2015,1,Cubic meters,OK
811,869 - Flat 10 Gas,22/07/2015,1.61,Cubic meters,OK
811,869 - Flat 10 Gas,23/07/2015,1.13,Cubic meters,OK
811,869 - Flat 10 Gas,24/07/2015,1.21,Cubic meters,OK
811,869 - Flat 10 Gas,25/07/2015,0.85,Cubic meters,OK
811,869 - Flat 10 Gas,26/07/2015,2.31,Cubic meters,OK
811,869 - Flat 10 Gas,27/07/2015,0.46,Cubic meters,OK
811,869 - Flat 10 Gas,28/07/2015,0.21,Cubic meters,OK
811,869 - Flat 10 Gas,29/07/2015,0.23,Cubic meters,OK
811,869 - Flat 10 Gas,30/07/2015,1.03,Cubic meters,OK
811,869 - Flat 10 Gas,31/07/2015,1.3,Cubic meters,OK
812,870 - Flat 11 Gas,01/08/2014,0.83,Cubic meters,OK
812,870 - Flat 11 Gas,02/08/2014,0.69,Cubic meters,OK
812,870 - Flat 11 Gas,03/08/2014,1.07,Cubic meters,OK
812,870 - Flat 11 Gas,04/08/2014,0.96,Cubic meters,OK
812,870 - Flat 11 Gas,05/08/2014,1.03,Cubic meters,OK
812,870 - Flat 11 Gas,06/08/2014,0.91,Cubic meters,OK
812,870 - Flat 11 Gas,07/08/2014,0.54,Cubic meters,OK
812,870 - Flat 11 Gas,08/08/2014,1.24,Cubic meters,OK
812,870 - Flat 11 Gas,09/08/2014,0.65,Cubic meters,OK
812,870 - Flat 11 Gas,10/08/2014,0.25,Cubic meters,OK
812,870 - Flat 11 Gas,11/08/2014,0.22,Cubic meters,OK
812,870 - Flat 11 Gas,12/08/2014,0.65,Cubic meters,OK
812,870 - Flat 11 Gas,13/08/2014,0.96,Cubic meters,OK
812,870 - Flat 11 Gas,14/08/2014,0.21,Cubic meters,OK
812,870 - Flat 11 Gas,15/08/2014,0.23,Cubic meters,OK
812,870 - Flat 11 Gas,16/08/2014,0.64,Cubic meters,OK
812,870 - Flat 11 Gas,17/08/2014,0.24,Cubic meters,Interpolated
812,870 - Flat 11 Gas,18/08/2014,0.23,Cubic meters,OK
812,870 - Flat 11 Gas,19/08/2014,0.58,Cubic meters,OK
812,870 - Flat 11 Gas,20/08/2014,0.23,Cubic meters,OK
812,870 - Flat 11 Gas,21/08/2014,0.57,Cubic meters,OK
812,870 - Flat 11 Gas,22/08/2014,0.23,Cubic meters,OK
812,870 - Flat 11 Gas,23/08/2014,0.76,Cubic meters,OK
812,870 - Flat 11 Gas,24/08/2014,0.24,Cubic meters,OK
812,870 - Flat 11 Gas,25/08/2014,0.23,Cubic meters,OK
812,870 - Flat 11 Gas,26/08/2014,0.24,Cubic meters,OK
812,870 - Flat 11 Gas,27/08/2014,0.65,Cubic meters,OK
812,870 - Flat 11 Gas,28/08/2014,0.24,Cubic meters,OK
812,870 - Flat 11 Gas,29/08/2014,0.56,Cubic meters,OK
812,870 - Flat 11 Gas,30/08/2014,0.22,Cubic meters,OK
812,870 - Flat 11 Gas,31/08/2014,0.23,Cubic meters,OK
812,870 - Flat 11 Gas,01/09/2014,0.24,Cubic meters,OK
812,870 - Flat 11 Gas,02/09/2014,0.22,Cubic meters,OK
812,870 - Flat 11 Gas,03/09/2014,0.42,Cubic meters,OK
812,870 - Flat 11 Gas,04/09/2014,0.35,Cubic meters,OK
812,870 - Flat 11 Gas,05/09/2014,0.22,Cubic meters,OK
812,870 - Flat 11 Gas,06/09/2014,0.65,Cubic meters,OK
812,870 - Flat 11 Gas,07/09/2014,0.34,Cubic meters,OK
812,870 - Flat 11 Gas,08/09/2014,0.89,Cubic meters,OK
812,870 - Flat 11 Gas,09/09/2014,0.62,Cubic meters,OK
812,870 - Flat 11 Gas,10/09/2014,0.22,Cubic meters,OK
812,870 - Flat 11 Gas,11/09/2014,0.8,Cubic meters,OK
812,870 - Flat 11 Gas,12/09/2014,0.23,Cubic meters,OK
812,870 - Flat 11 Gas,13/09/2014,0.57,Cubic meters,OK
812,870 - Flat 11 Gas,14/09/2014,0,Cubic meters,OK
812,870 - Flat 11 Gas,15/09/2014,0,Cubic meters,OK
812,870 - Flat 11 Gas,16/09/2014,0,Cubic meters,OK
812,870 - Flat 11 Gas,17/09/2014,0,Cubic meters,OK
812,870 - Flat 11 Gas,18/09/2014,0,Cubic meters,OK
812,870 - Flat 11 Gas,19/09/2014,0,Cubic meters,OK
812,870 - Flat 11 Gas,20/09/2014,0,Cubic meters,OK
812,870 - Flat 11 Gas,21/09/2014,0,Cubic meters,OK
812,870 - Flat 11 Gas,22/09/2014,0,Cubic meters,OK
812,870 - Flat 11 Gas,23/09/2014,0,Cubic meters,OK
812,870 - Flat 11 Gas,24/09/2014,0,Cubic meters,OK
812,870 - Flat 11 Gas,25/09/2014,0,Cubic meters,OK
812,870 - Flat 11 Gas,26/09/2014,0,Cubic meters,OK
812,870 - Flat 11 Gas,27/09/2014,0,Cubic meters,OK
812,870 - Flat 11 Gas,28/09/2014,0,Cubic meters,OK
812,870 - Flat 11 Gas,29/09/2014,0,Cubic meters,OK
812,870 - Flat 11 Gas,30/09/2014,0,Cubic meters,OK
812,870 - Flat 11 Gas,01/10/2014,0,Cubic meters,OK
812,870 - Flat 11 Gas,02/10/2014,0,Cubic meters,OK
812,870 - Flat 11 Gas,03/10/2014,0,Cubic meters,OK
812,870 - Flat 11 Gas,04/10/2014,0,Cubic meters,OK
812,870 - Flat 11 Gas,05/10/2014,0,Cubic meters,OK
812,870 - Flat 11 Gas,06/10/2014,0,Cubic meters,OK
812,870 - Flat 11 Gas,07/10/2014,0,Cubic meters,OK
812,870 - Flat 11 Gas,08/10/2014,0,Cubic meters,OK
812,870 - Flat 11 Gas,09/10/2014,0,Cubic meters,OK
812,870 - Flat 11 Gas,10/10/2014,0,Cubic meters,OK
812,870 - Flat 11 Gas,11/10/2014,0,Cubic meters,OK
812,870 - Flat 11 Gas,12/10/2014,0,Cubic meters,OK
812,870 - Flat 11 Gas,13/10/2014,0.78,Cubic meters,OK
812,870 - Flat 11 Gas,14/10/2014,0.25,Cubic meters,OK
812,870 - Flat 11 Gas,15/10/2014,0.25,Cubic meters,OK
812,870 - Flat 11 Gas,16/10/2014,0.51,Cubic meters,OK
812,870 - Flat 11 Gas,17/10/2014,0.92,Cubic meters,OK
812,870 - Flat 11 Gas,18/10/2014,0.66,Cubic meters,OK
812,870 - Flat 11 Gas,19/10/2014,0.93,Cubic meters,OK
812,870 - Flat 11 Gas,20/10/2014,0.92,Cubic meters,OK
812,870 - Flat 11 Gas,21/10/2014,0.72,Cubic meters,OK
812,870 - Flat 11 Gas,22/10/2014,0.81,Cubic meters,OK
812,870 - Flat 11 Gas,23/10/2014,0.92,Cubic meters,OK
812,870 - Flat 11 Gas,24/10/2014,0.77,Cubic meters,OK
812,870 - Flat 11 Gas,25/10/2014,0.69,Cubic meters,OK
812,870 - Flat 11 Gas,26/10/2014,0.74,Cubic meters,OK
812,870 - Flat 11 Gas,27/10/2014,1.05,Cubic meters,OK
812,870 - Flat 11 Gas,28/10/2014,0.89,Cubic meters,OK
812,870 - Flat 11 Gas,29/10/2014,1.28,Cubic meters,OK
812,870 - Flat 11 Gas,30/10/2014,0.75,Cubic meters,OK
812,870 - Flat 11 Gas,31/10/2014,0.69,Cubic meters,OK
812,870 - Flat 11 Gas,01/11/2014,0.72,Cubic meters,OK
812,870 - Flat 11 Gas,02/11/2014,0.68,Cubic meters,OK
812,870 - Flat 11 Gas,03/11/2014,1.23,Cubic meters,OK
812,870 - Flat 11 Gas,04/11/2014,1.35,Cubic meters,OK
812,870 - Flat 11 Gas,05/11/2014,1.96,Cubic meters,OK
812,870 - Flat 11 Gas,06/11/2014,2.38,Cubic meters,OK
812,870 - Flat 11 Gas,07/11/2014,2.02,Cubic meters,OK
812,870 - Flat 11 Gas,08/11/2014,1.86,Cubic meters,OK
812,870 - Flat 11 Gas,09/11/2014,0.88,Cubic meters,OK
812,870 - Flat 11 Gas,10/11/2014,1.44,Cubic meters,OK
812,870 - Flat 11 Gas,11/11/2014,1.61,Cubic meters,OK
812,870 - Flat 11 Gas,12/11/2014,2.11,Cubic meters,OK
812,870 - Flat 11 Gas,13/11/2014,1.4,Cubic meters,OK
812,870 - Flat 11 Gas,14/11/2014,1.02,Cubic meters,OK
812,870 - Flat 11 Gas,15/11/2014,1.39,Cubic meters,OK
812,870 - Flat 11 Gas,16/11/2014,1.91,Cubic meters,OK
812,870 - Flat 11 Gas,17/11/2014,0.77,Cubic meters,OK
812,870 - Flat 11 Gas,18/11/2014,1.25,Cubic meters,OK
812,870 - Flat 11 Gas,19/11/2014,2.52,Cubic meters,OK
812,870 - Flat 11 Gas,20/11/2014,1.7,Cubic meters,OK
812,870 - Flat 11 Gas,21/11/2014,1.81,Cubic meters,OK
812,870 - Flat 11 Gas,22/11/2014,1.89,Cubic meters,OK
812,870 - Flat 11 Gas,23/11/2014,1.9,Cubic meters,OK
812,870 - Flat 11 Gas,24/11/2014,2.91,Cubic meters,OK
812,870 - Flat 11 Gas,25/11/2014,2.69,Cubic meters,OK
812,870 - Flat 11 Gas,26/11/2014,2.38,Cubic meters,OK
812,870 - Flat 11 Gas,27/11/2014,2.53,Cubic meters,OK
812,870 - Flat 11 Gas,28/11/2014,1.24,Cubic meters,OK
812,870 - Flat 11 Gas,29/11/2014,1.17,Cubic meters,OK
812,870 - Flat 11 Gas,30/11/2014,2.47,Cubic meters,OK
812,870 - Flat 11 Gas,01/12/2014,1.35,Cubic meters,OK
812,870 - Flat 11 Gas,02/12/2014,2.54,Cubic meters,OK
812,870 - Flat 11 Gas,03/12/2014,3.49,Cubic meters,OK
812,870 - Flat 11 Gas,04/12/2014,2.83,Cubic meters,OK
812,870 - Flat 11 Gas,05/12/2014,3.5,Cubic meters,OK
812,870 - Flat 11 Gas,06/12/2014,2.44,Cubic meters,OK
812,870 - Flat 11 Gas,07/12/2014,2.8,Cubic meters,OK
812,870 - Flat 11 Gas,08/12/2014,3.21,Cubic meters,OK
812,870 - Flat 11 Gas,09/12/2014,3.48,Cubic meters,OK
812,870 - Flat 11 Gas,10/12/2014,2.28,Cubic meters,OK
812,870 - Flat 11 Gas,11/12/2014,2.74,Cubic meters,OK
812,870 - Flat 11 Gas,12/12/2014,3.09,Cubic meters,OK
812,870 - Flat 11 Gas,13/12/2014,2.74,Cubic meters,OK
812,870 - Flat 11 Gas,14/12/2014,2.67,Cubic meters,OK
812,870 - Flat 11 Gas,15/12/2014,2.85,Cubic meters,OK
812,870 - Flat 11 Gas,16/12/2014,3.14,Cubic meters,OK
812,870 - Flat 11 Gas,17/12/2014,2.7,Cubic meters,OK
812,870 - Flat 11 Gas,18/12/2014,1.91,Cubic meters,OK
812,870 - Flat 11 Gas,19/12/2014,1.4,Cubic meters,OK
812,870 - Flat 11 Gas,20/12/2014,2.14,Cubic meters,OK
812,870 - Flat 11 Gas,21/12/2014,1.71,Cubic meters,OK
812,870 - Flat 11 Gas,22/12/2014,1.71,Cubic meters,OK
812,870 - Flat 11 Gas,23/12/2014,1.6,Cubic meters,OK
812,870 - Flat 11 Gas,24/12/2014,1.66,Cubic meters,OK
812,870 - Flat 11 Gas,25/12/2014,1.72,Cubic meters,OK
812,870 - Flat 11 Gas,26/12/2014,2.21,Cubic meters,OK
812,870 - Flat 11 Gas,27/12/2014,2.74,Cubic meters,OK
812,870 - Flat 11 Gas,28/12/2014,1.85,Cubic meters,OK
812,870 - Flat 11 Gas,29/12/2014,1.51,Cubic meters,OK
812,870 - Flat 11 Gas,30/12/2014,1.77,Cubic meters,OK
812,870 - Flat 11 Gas,31/12/2014,2.03,Cubic meters,OK
812,870 - Flat 11 Gas,01/01/2015,1.89,Cubic meters,OK
812,870 - Flat 11 Gas,02/01/2015,1.83,Cubic meters,OK
812,870 - Flat 11 Gas,03/01/2015,1.95,Cubic meters,OK
812,870 - Flat 11 Gas,04/01/2015,1.73,Cubic meters,OK
812,870 - Flat 11 Gas,05/01/2015,1.68,Cubic meters,OK
812,870 - Flat 11 Gas,06/01/2015,1.75,Cubic meters,OK
812,870 - Flat 11 Gas,07/01/2015,1.98,Cubic meters,OK
812,870 - Flat 11 Gas,08/01/2015,1.55,Cubic meters,OK
812,870 - Flat 11 Gas,09/01/2015,1.57,Cubic meters,OK
812,870 - Flat 11 Gas,10/01/2015,0.61,Cubic meters,OK
812,870 - Flat 11 Gas,11/01/2015,0.75,Cubic meters,OK
812,870 - Flat 11 Gas,12/01/2015,3.18,Cubic meters,OK
812,870 - Flat 11 Gas,13/01/2015,1.7,Cubic meters,OK
812,870 - Flat 11 Gas,14/01/2015,2.35,Cubic meters,OK
812,870 - Flat 11 Gas,15/01/2015,2.09,Cubic meters,OK
812,870 - Flat 11 Gas,16/01/2015,2.76,Cubic meters,OK
812,870 - Flat 11 Gas,17/01/2015,1.9,Cubic meters,OK
812,870 - Flat 11 Gas,18/01/2015,1.81,Cubic meters,OK
812,870 - Flat 11 Gas,19/01/2015,2.71,Cubic meters,OK
812,870 - Flat 11 Gas,20/01/2015,1.7,Cubic meters,OK
812,870 - Flat 11 Gas,21/01/2015,1.78,Cubic meters,OK
812,870 - Flat 11 Gas,22/01/2015,1.82,Cubic meters,OK
812,870 - Flat 11 Gas,23/01/2015,1.35,Cubic meters,OK
812,870 - Flat 11 Gas,24/01/2015,1.56,Cubic meters,OK
812,870 - Flat 11 Gas,25/01/2015,1.95,Cubic meters,OK
812,870 - Flat 11 Gas,26/01/2015,1.67,Cubic meters,OK
812,870 - Flat 11 Gas,27/01/2015,1.79,Cubic meters,OK
812,870 - Flat 11 Gas,28/01/2015,1.75,Cubic meters,OK
812,870 - Flat 11 Gas,29/01/2015,1.98,Cubic meters,OK
812,870 - Flat 11 Gas,30/01/2015,1.83,Cubic meters,OK
812,870 - Flat 11 Gas,31/01/2015,2.37,Cubic meters,OK
812,870 - Flat 11 Gas,01/02/2015,2.42,Cubic meters,OK
812,870 - Flat 11 Gas,02/02/2015,3.52,Cubic meters,OK
812,870 - Flat 11 Gas,03/02/2015,1.48,Cubic meters,OK
812,870 - Flat 11 Gas,04/02/2015,1.65,Cubic meters,OK
812,870 - Flat 11 Gas,05/02/2015,1.64,Cubic meters,OK
812,870 - Flat 11 Gas,06/02/2015,1.43,Cubic meters,OK
812,870 - Flat 11 Gas,07/02/2015,3.21,Cubic meters,OK
812,870 - Flat 11 Gas,08/02/2015,3.56,Cubic meters,OK
812,870 - Flat 11 Gas,09/02/2015,2.03,Cubic meters,OK
812,870 - Flat 11 Gas,10/02/2015,2.01,Cubic meters,OK
812,870 - Flat 11 Gas,11/02/2015,1.73,Cubic meters,OK
812,870 - Flat 11 Gas,12/02/2015,1.59,Cubic meters,OK
